property_name,bhk,sale_price,rent_price,area_sqft,price_per_sqft,micro_market,city,source,listing_url,gross_rental_yield,source_count,affordability_index
Mantri Haven,3 BHK,18979608,72880,1532,12946,Sarjapur,Bengaluru,MagicBricks,https://www.magicbricks.com/property/7502369,4.61,2,102.0
Puravankara Residency,3 BHK,19028980,52019,1382,13763,Sarjapur,Bengaluru,NoBroker,https://www.nobroker.in/property/9236558,3.28,1,108.44
Godrej Luxuria,3 BHK,18600614,62286,1202,15649,Sarjapur,Bengaluru,MagicBricks,https://www.magicbricks.com/property/2321049,4.02,1,123.3
Assetz Vista,3 BHK,19326553,53739,1701,11435,Sarjapur,Bengaluru,Housing.com,https://housing.com/buy/1661590,3.34,2,90.1
Assetz Vista,3 BHK,19326553,53739,1701,11435,Sarjapur,Bengaluru,NoBroker,https://www.nobroker.in/property/5167120,3.34,2,90.1
Salarpuria Pinnacle,1 BHK,6606165,21249,491,12820,Sarjapur,Bengaluru,NoBroker,https://www.nobroker.in/property/8779284,3.86,2,101.01
Salarpuria Pinnacle,1 BHK,6606165,21249,491,12820,Sarjapur,Bengaluru,99acres,https://www.99acres.com/property/2196433,3.86,2,101.01
Assetz Paradise,3 BHK,20883984,74085,1323,15375,Sarjapur,Bengaluru,MagicBricks,https://www.magicbricks.com/property/2456562,4.26,2,121.14
Assetz Paradise,3 BHK,20883984,74085,1323,15375,Sarjapur,Bengaluru,Housing.com,https://housing.com/buy/6095805,4.26,2,121.14
Embassy Greens,2 BHK,10006198,31474,811,12475,Sarjapur,Bengaluru,99acres,https://www.99acres.com/property/6130624,3.77,1,98.29
Shriram Pinnacle,1 BHK,7819420,27484,644,12021,Sarjapur,Bengaluru,Housing.com,https://housing.com/buy/430671,4.22,1,94.71
Assetz Phase 1,2 BHK,5639249,18134,706,8024,Sarjapur,Bengaluru,99acres,https://www.99acres.com/property/3880972,3.86,2,63.22
Assetz Phase 1,2 BHK,5639249,18134,706,8024,Sarjapur,Bengaluru,Housing.com,https://housing.com/buy/3345701,3.86,2,63.22
Salarpuria Towers,1 BHK,6627919,24476,580,11553,Sarjapur,Bengaluru,99acres,https://www.99acres.com/property/9977842,4.43,1,91.03
Salarpuria Luxuria,3 BHK,25713129,101622,1989,13490,Sarjapur,Bengaluru,99acres,https://www.99acres.com/property/2109328,4.74,2,106.29
Salarpuria Luxuria,3 BHK,25713129,101622,1989,13490,Sarjapur,Bengaluru,MagicBricks,https://www.magicbricks.com/property/8715244,4.74,2,106.29
Total Environment Regent,3 BHK,25173528,95024,1727,14116,Sarjapur,Bengaluru,99acres,https://www.99acres.com/property/9259424,4.53,1,111.22
Assetz Phase 3,2 BHK,12700833,40407,1122,11845,Sarjapur,Bengaluru,MagicBricks,https://www.magicbricks.com/property/8986734,3.82,2,93.33
Assetz Phase 3,2 BHK,12700833,40407,1122,11845,Sarjapur,Bengaluru,99acres,https://www.99acres.com/property/1722577,3.82,2,93.33
Prestige Phase 1,3 BHK,24087985,94152,1820,13781,Sarjapur,Bengaluru,MagicBricks,https://www.magicbricks.com/property/1800374,4.69,3,108.58
Prestige Phase 1,3 BHK,24087985,94152,1820,13781,Sarjapur,Bengaluru,NoBroker,https://www.nobroker.in/property/7977927,4.69,3,108.58
Prestige Phase 1,3 BHK,24087985,94152,1820,13781,Sarjapur,Bengaluru,Housing.com,https://housing.com/buy/7220650,4.69,3,108.58
Brigade Springs,1 BHK,6743809,19967,522,12311,Sarjapur,Bengaluru,Housing.com,https://housing.com/buy/7712260,3.55,1,97.0
Shriram Premia,2 BHK,14913395,45550,1114,12810,Sarjapur,Bengaluru,NoBroker,https://www.nobroker.in/property/3391738,3.67,1,100.93
Salarpuria Panorama,2 BHK,11806025,41933,775,14605,Sarjapur,Bengaluru,Housing.com,https://housing.com/buy/1496221,4.26,1,115.07
Salarpuria Greens,2 BHK,6299187,22615,656,9986,Sarjapur,Bengaluru,MagicBricks,https://www.magicbricks.com/property/1544019,4.31,2,78.68
Salarpuria Greens,2 BHK,6299187,22615,656,9986,Sarjapur,Bengaluru,99acres,https://www.99acres.com/property/5624271,4.31,2,78.68
Puravankara Phase 2,2 BHK,9514773,37310,730,12706,Sarjapur,Bengaluru,99acres,https://www.99acres.com/property/9085482,4.71,1,100.11
Embassy Skyline,3 BHK,13715451,41871,1164,11990,Sarjapur,Bengaluru,MagicBricks,https://www.magicbricks.com/property/4601933,3.66,1,94.47
Tata Regent,3 BHK,15964373,41779,1055,15136,Sarjapur,Bengaluru,99acres,https://www.99acres.com/property/9856838,3.14,1,119.26
Assetz Boulevard,3 BHK,17849469,66120,1389,12587,Sarjapur,Bengaluru,MagicBricks,https://www.magicbricks.com/property/4813717,4.45,1,99.17
Assetz Haven,3 BHK,15610260,52040,1012,15258,Sarjapur,Bengaluru,MagicBricks,https://www.magicbricks.com/property/9037538,4.0,2,120.22
Assetz Haven,3 BHK,15610260,52040,1012,15258,Sarjapur,Bengaluru,NoBroker,https://www.nobroker.in/property/3589047,4.0,2,120.22
Mantri Gardens,2 BHK,17533029,63525,1026,16647,Sarjapur,Bengaluru,NoBroker,https://www.nobroker.in/property/8243503,4.35,1,131.16
Mantri Crown,4 BHK,30965807,104677,2405,12626,Sarjapur,Bengaluru,99acres,https://www.99acres.com/property/9481854,4.06,2,99.48
Mantri Crown,4 BHK,30965807,104677,2405,12626,Sarjapur,Bengaluru,NoBroker,https://www.nobroker.in/property/344174,4.06,2,99.48
Adarsh Emerald,1 BHK,6595042,19918,504,13768,Sarjapur,Bengaluru,NoBroker,https://www.nobroker.in/property/6154752,3.62,1,108.48
Sobha Serenity,2 BHK,9742290,26028,908,10497,Sarjapur,Bengaluru,MagicBricks,https://www.magicbricks.com/property/8706414,3.21,2,82.71
Sobha Serenity,2 BHK,9742290,26028,908,10497,Sarjapur,Bengaluru,NoBroker,https://www.nobroker.in/property/5038634,3.21,2,82.71
Godrej Vista,2 BHK,7561847,24519,747,9890,Sarjapur,Bengaluru,99acres,https://www.99acres.com/property/5360752,3.89,1,77.92
Prestige Boulevard,3 BHK,30864670,91367,1814,16272,Sarjapur,Bengaluru,Housing.com,https://housing.com/buy/2984868,3.55,1,128.21
Brigade Phase 1,3 BHK,24508376,89599,1548,16091,Sarjapur,Bengaluru,NoBroker,https://www.nobroker.in/property/6327417,4.39,1,126.78
Tata Premia,3 BHK,24153553,68528,1411,17943,Sarjapur,Bengaluru,MagicBricks,https://www.magicbricks.com/property/6042142,3.4,2,141.37
Tata Premia,3 BHK,24153553,68528,1411,17943,Sarjapur,Bengaluru,NoBroker,https://www.nobroker.in/property/4542359,3.4,2,141.37
Godrej Crown,3 BHK,13415060,48195,1139,11397,Sarjapur,Bengaluru,99acres,https://www.99acres.com/property/8594779,4.31,1,89.8
Sobha Megapolis,2 BHK,11663404,36295,924,12406,Sarjapur,Bengaluru,MagicBricks,https://www.magicbricks.com/property/4730870,3.73,1,97.75
Shriram Megapolis,4 BHK,30719070,95357,2664,12007,Sarjapur,Bengaluru,NoBroker,https://www.nobroker.in/property/5078366,3.72,2,94.6
Shriram Megapolis,4 BHK,30719070,95357,2664,12007,Sarjapur,Bengaluru,99acres,https://www.99acres.com/property/2314528,3.72,2,94.6
Salarpuria Residency,3 BHK,22467860,67452,1654,13330,Sarjapur,Bengaluru,MagicBricks,https://www.magicbricks.com/property/1529798,3.6,1,105.03
Mahindra Vista,3 BHK,15394600,49988,1092,13930,Sarjapur,Bengaluru,99acres,https://www.99acres.com/property/1613384,3.9,3,109.75
Mahindra Vista,3 BHK,15394600,49988,1092,13930,Sarjapur,Bengaluru,NoBroker,https://www.nobroker.in/property/4531311,3.9,3,109.75
Mahindra Vista,3 BHK,15394600,49988,1092,13930,Sarjapur,Bengaluru,Housing.com,https://housing.com/buy/1643081,3.9,3,109.75
Puravankara Phase 3,4 BHK,53311842,174306,3497,15240,Sarjapur,Bengaluru,Housing.com,https://housing.com/buy/6553429,3.92,1,120.08
Puravankara Luxuria,4 BHK,28442886,118238,2528,10796,Sarjapur,Bengaluru,MagicBricks,https://www.magicbricks.com/property/1801010,4.99,1,85.06
Divyasree Gardens,3 BHK,25937763,74067,1605,15502,Sarjapur,Bengaluru,Housing.com,https://housing.com/buy/2677721,3.43,1,122.14
Puravankara Towers,2 BHK,10946972,30687,1145,10051,Sarjapur,Bengaluru,Housing.com,https://housing.com/buy/7854250,3.36,3,79.19
Puravankara Towers,2 BHK,10946972,30687,1145,10051,Sarjapur,Bengaluru,NoBroker,https://www.nobroker.in/property/326810,3.36,3,79.19
Puravankara Towers,2 BHK,10946972,30687,1145,10051,Sarjapur,Bengaluru,MagicBricks,https://www.magicbricks.com/property/4279428,3.36,3,79.19
Salarpuria Enclave,3 BHK,25302190,71170,1990,12867,Sarjapur,Bengaluru,Housing.com,https://housing.com/buy/5213022,3.38,1,101.38
Total Environment Heights,2 BHK,13763308,35658,1064,12603,Sarjapur,Bengaluru,MagicBricks,https://www.magicbricks.com/property/2312368,3.11,1,99.3
Brigade Springs,2 BHK,15150231,57870,1143,13031,Sarjapur,Bengaluru,Housing.com,https://housing.com/buy/7030340,4.58,1,102.67
Embassy Riviera,3 BHK,23767699,85127,1935,12654,Sarjapur,Bengaluru,MagicBricks,https://www.magicbricks.com/property/7833134,4.3,1,99.7
Divyasree Nest,4 BHK,47105644,189319,3392,13269,Sarjapur,Bengaluru,MagicBricks,https://www.magicbricks.com/property/5779866,4.82,1,104.55
Divyasree Enclave,2 BHK,8394830,21139,748,11242,Sarjapur,Bengaluru,NoBroker,https://www.nobroker.in/property/9978106,3.02,2,88.58
Divyasree Enclave,2 BHK,8394830,21139,748,11242,Sarjapur,Bengaluru,MagicBricks,https://www.magicbricks.com/property/6035247,3.02,2,88.58
Divyasree Phase 1,2 BHK,12950026,53402,897,15018,Sarjapur,Bengaluru,NoBroker,https://www.nobroker.in/property/1056840,4.95,1,118.33
Mantri Exotica,1 BHK,7460994,26640,601,12003,Sarjapur,Bengaluru,99acres,https://www.99acres.com/property/1284529,4.28,1,94.57
Adarsh Premia,2 BHK,12479619,48048,914,13511,Sarjapur,Bengaluru,99acres,https://www.99acres.com/property/8380313,4.62,1,106.45
Assetz Vista,3 BHK,18620947,53622,1418,12656,Sarjapur,Bengaluru,99acres,https://www.99acres.com/property/6061264,3.46,1,99.72
Embassy Megapolis,3 BHK,12670237,33347,1133,11618,Sarjapur,Bengaluru,99acres,https://www.99acres.com/property/2951609,3.16,1,91.54
Puravankara Emerald,1 BHK,5081982,14531,469,10589,Sarjapur,Bengaluru,MagicBricks,https://www.magicbricks.com/property/3859267,3.43,2,83.43
Puravankara Emerald,1 BHK,5081982,14531,469,10589,Sarjapur,Bengaluru,99acres,https://www.99acres.com/property/6569554,3.43,2,83.43
Divyasree City,3 BHK,22474948,80386,1757,12347,Sarjapur,Bengaluru,MagicBricks,https://www.magicbricks.com/property/7177532,4.29,1,97.28
Mahindra Gardens,3 BHK,16216362,64341,1584,10302,Sarjapur,Bengaluru,99acres,https://www.99acres.com/property/8230651,4.76,2,81.17
Mahindra Gardens,3 BHK,16216362,64341,1584,10302,Sarjapur,Bengaluru,NoBroker,https://www.nobroker.in/property/7791608,4.76,2,81.17
Mantri Gardens,4 BHK,35061561,101177,2894,12249,Sarjapur,Bengaluru,99acres,https://www.99acres.com/property/895555,3.46,1,96.51
Adarsh Vista,2 BHK,10784417,39619,873,12940,Sarjapur,Bengaluru,Housing.com,https://housing.com/buy/2548836,4.41,1,101.95
Total Environment Serenity,1 BHK,5865988,21530,571,10528,Sarjapur,Bengaluru,NoBroker,https://www.nobroker.in/property/5177384,4.4,1,82.95
Brigade Serenity,2 BHK,9596255,32810,923,10501,Sarjapur,Bengaluru,NoBroker,https://www.nobroker.in/property/2888310,4.1,1,82.74
Assetz Paradise,2 BHK,13385544,48097,1017,13838,Sarjapur,Bengaluru,99acres,https://www.99acres.com/property/4765920,4.31,2,109.03
Assetz Paradise,2 BHK,13385544,48097,1017,13838,Sarjapur,Bengaluru,MagicBricks,https://www.magicbricks.com/property/6803415,4.31,2,109.03
Salarpuria Sapphire,4 BHK,26133148,102545,2325,11193,Sarjapur,Bengaluru,MagicBricks,https://www.magicbricks.com/property/5569122,4.71,1,88.19
Mantri Gardens,1 BHK,6520661,25516,525,12108,Sarjapur,Bengaluru,MagicBricks,https://www.magicbricks.com/property/912834,4.7,2,95.4
Mantri Gardens,1 BHK,6520661,25516,525,12108,Sarjapur,Bengaluru,99acres,https://www.99acres.com/property/3830338,4.7,2,95.4
Total Environment Springs,3 BHK,25019760,65989,1574,16041,Sarjapur,Bengaluru,99acres,https://www.99acres.com/property/4778838,3.16,1,126.39
Embassy Lakeside,2 BHK,9346338,38011,791,11532,Sarjapur,Bengaluru,99acres,https://www.99acres.com/property/9901245,4.88,2,90.86
Embassy Lakeside,2 BHK,9346338,38011,791,11532,Sarjapur,Bengaluru,Housing.com,https://housing.com/buy/9873787,4.88,2,90.86
Assetz Boulevard,3 BHK,23305172,67949,1464,15716,Sarjapur,Bengaluru,Housing.com,https://housing.com/buy/4281263,3.5,1,123.83
Salarpuria Residency,4 BHK,28504765,79744,2394,12326,Sarjapur,Bengaluru,Housing.com,https://housing.com/buy/4066368,3.36,1,97.12
Tata Phase 2,2 BHK,8872538,29638,1000,8899,Sarjapur,Bengaluru,NoBroker,https://www.nobroker.in/property/8725459,4.01,1,70.12
Godrej Nest,3 BHK,24512413,100373,1801,13282,Sarjapur,Bengaluru,99acres,https://www.99acres.com/property/8579842,4.91,1,104.65
Prestige Gardens,3 BHK,22775340,62901,1393,15692,Sarjapur,Bengaluru,Housing.com,https://housing.com/buy/6346997,3.31,1,123.64
Salarpuria Vista,4 BHK,31474848,88940,2065,14967,Sarjapur,Bengaluru,MagicBricks,https://www.magicbricks.com/property/8271647,3.39,1,117.92
Total Environment Pinnacle,3 BHK,14814684,43840,1158,12823,Sarjapur,Bengaluru,NoBroker,https://www.nobroker.in/property/7802829,3.55,1,101.03
Mantri Phase 3,3 BHK,21545287,72537,1328,16089,Sarjapur,Bengaluru,99acres,https://www.99acres.com/property/1501997,4.04,1,126.76
Puravankara Residency,2 BHK,15395884,49762,1056,13948,Sarjapur,Bengaluru,Housing.com,https://housing.com/buy/194278,3.88,1,109.9
Total Environment Panorama,3 BHK,21575639,72509,1722,12443,Sarjapur,Bengaluru,99acres,https://www.99acres.com/property/4965629,4.03,1,98.04
Divyasree Regent,4 BHK,24278630,68478,2506,9861,Sarjapur,Bengaluru,99acres,https://www.99acres.com/property/2750331,3.38,3,77.69
Divyasree Regent,4 BHK,24278630,68478,2506,9861,Sarjapur,Bengaluru,MagicBricks,https://www.magicbricks.com/property/119842,3.38,3,77.69
Divyasree Regent,4 BHK,24278630,68478,2506,9861,Sarjapur,Bengaluru,Housing.com,https://housing.com/buy/4774680,3.38,3,77.69
Assetz Riviera,2 BHK,11234908,45935,712,16231,Sarjapur,Bengaluru,99acres,https://www.99acres.com/property/1236414,4.91,1,127.88
Puravankara Regent,2 BHK,12080083,44234,1036,12187,Sarjapur,Bengaluru,NoBroker,https://www.nobroker.in/property/2812519,4.39,1,96.02
Sobha Regent,4 BHK,30735439,86150,2388,13123,Sarjapur,Bengaluru,MagicBricks,https://www.magicbricks.com/property/8261261,3.36,1,103.4
Divyasree Greens,3 BHK,20434842,52277,1233,16884,Sarjapur,Bengaluru,Housing.com,https://housing.com/buy/3034799,3.07,2,133.03
Divyasree Greens,3 BHK,20434842,52277,1233,16884,Sarjapur,Bengaluru,99acres,https://www.99acres.com/property/1410061,3.07,2,133.03
Sobha Meadows,3 BHK,12998844,52727,1145,11268,Sarjapur,Bengaluru,MagicBricks,https://www.magicbricks.com/property/8087437,4.87,1,88.78
Tata Exotica,3 BHK,19138951,64947,1334,14290,Sarjapur,Bengaluru,Housing.com,https://housing.com/buy/4472370,4.07,1,112.59
Adarsh Lakeside,2 BHK,14662528,40462,1019,14779,Sarjapur,Bengaluru,MagicBricks,https://www.magicbricks.com/property/6665506,3.31,1,116.44
Embassy Luxuria,2 BHK,13725845,40226,1131,12573,Sarjapur,Bengaluru,Housing.com,https://housing.com/buy/3153777,3.52,1,99.06
Mahindra Pinnacle,2 BHK,9359581,23791,869,11225,Sarjapur,Bengaluru,NoBroker,https://www.nobroker.in/property/6668701,3.05,2,88.44
Mahindra Pinnacle,2 BHK,9359581,23791,869,11225,Sarjapur,Bengaluru,99acres,https://www.99acres.com/property/3887885,3.05,2,88.44
Embassy Nest,3 BHK,22077585,64162,1436,16016,Sarjapur,Bengaluru,NoBroker,https://www.nobroker.in/property/9943140,3.49,1,126.19
Divyasree Nest,2 BHK,8619567,34230,730,11559,Sarjapur,Bengaluru,MagicBricks,https://www.magicbricks.com/property/6310308,4.77,1,91.07
Tata Regent,3 BHK,15031016,46173,1581,9185,Sarjapur,Bengaluru,99acres,https://www.99acres.com/property/9123650,3.69,1,72.37
Mantri Greens,1 BHK,5679606,21752,545,9993,Sarjapur,Bengaluru,MagicBricks,https://www.magicbricks.com/property/5271903,4.6,1,78.73
Mahindra Phase 1,2 BHK,12701944,40815,860,14675,Sarjapur,Bengaluru,Housing.com,https://housing.com/buy/1369576,3.86,1,115.62
Salarpuria Greens,1 BHK,7041801,24061,558,13098,Sarjapur,Bengaluru,99acres,https://www.99acres.com/property/2566417,4.1,1,103.2
Salarpuria Exotica,2 BHK,5738431,14495,665,8778,Sarjapur,Bengaluru,Housing.com,https://housing.com/buy/1092178,3.03,1,69.16
Mantri Serenity,3 BHK,20745349,63477,1640,12525,Sarjapur,Bengaluru,Housing.com,https://housing.com/buy/6657150,3.67,1,98.68
Divyasree Palava,2 BHK,13961829,46433,1078,13424,Sarjapur,Bengaluru,NoBroker,https://www.nobroker.in/property/585380,3.99,2,105.77
Divyasree Palava,2 BHK,13961829,46433,1078,13424,Sarjapur,Bengaluru,Housing.com,https://housing.com/buy/4834502,3.99,2,105.77
Embassy Paradise,3 BHK,25294577,67580,1559,15977,Sarjapur,Bengaluru,MagicBricks,https://www.magicbricks.com/property/2234634,3.21,1,125.88
Adarsh Heights,4 BHK,34600178,127845,2176,16237,Sarjapur,Bengaluru,NoBroker,https://www.nobroker.in/property/5462426,4.43,2,127.93
Adarsh Heights,4 BHK,34600178,127845,2176,16237,Sarjapur,Bengaluru,99acres,https://www.99acres.com/property/3771004,4.43,2,127.93
Mahindra Emerald,4 BHK,34965911,98619,3109,11213,Sarjapur,Bengaluru,MagicBricks,https://www.magicbricks.com/property/9938452,3.38,2,88.35
Mahindra Emerald,4 BHK,34965911,98619,3109,11213,Sarjapur,Bengaluru,Housing.com,https://housing.com/buy/8401165,3.38,2,88.35
Sobha Phase 1,4 BHK,46359430,144774,3423,14057,Sarjapur,Bengaluru,NoBroker,https://www.nobroker.in/property/6381498,3.75,2,110.75
Sobha Phase 1,4 BHK,46359430,144774,3423,14057,Sarjapur,Bengaluru,99acres,https://www.99acres.com/property/1362668,3.75,2,110.75
Salarpuria Luxuria,4 BHK,37989439,130851,2894,12506,Sarjapur,Bengaluru,99acres,https://www.99acres.com/property/7356626,4.13,1,98.53
Total Environment Luxuria,2 BHK,9731591,37256,772,12698,Sarjapur,Bengaluru,Housing.com,https://housing.com/buy/7135722,4.59,1,100.05
Sobha Enclave,4 BHK,39468808,140156,3484,10859,Sarjapur,Bengaluru,NoBroker,https://www.nobroker.in/property/8970121,4.26,3,85.56
Sobha Enclave,4 BHK,39468808,140156,3484,10859,Sarjapur,Bengaluru,Housing.com,https://housing.com/buy/8810668,4.26,3,85.56
Sobha Enclave,4 BHK,39468808,140156,3484,10859,Sarjapur,Bengaluru,MagicBricks,https://www.magicbricks.com/property/8347395,4.26,3,85.56
Assetz Sapphire,2 BHK,10689548,31450,782,13166,Sarjapur,Bengaluru,NoBroker,https://www.nobroker.in/property/1267853,3.53,2,103.73
Assetz Sapphire,2 BHK,10689548,31450,782,13166,Sarjapur,Bengaluru,99acres,https://www.99acres.com/property/7402543,3.53,2,103.73
Puravankara Towers,3 BHK,11839761,45383,1024,11683,Sarjapur,Bengaluru,Housing.com,https://housing.com/buy/3203930,4.6,1,92.05
Assetz Heights,1 BHK,6069087,24469,514,11390,Sarjapur,Bengaluru,NoBroker,https://www.nobroker.in/property/4323103,4.84,1,89.74
Sobha Habitat,4 BHK,27498904,106657,2202,12234,Sarjapur,Bengaluru,NoBroker,https://www.nobroker.in/property/2774980,4.65,2,96.39
Sobha Habitat,4 BHK,27498904,106657,2202,12234,Sarjapur,Bengaluru,Housing.com,https://housing.com/buy/1104144,4.65,2,96.39
Total Environment Phase 3,3 BHK,17913770,66430,1585,11601,Sarjapur,Bengaluru,NoBroker,https://www.nobroker.in/property/1561099,4.45,1,91.4
Tata Meadows,4 BHK,30460230,77277,2257,13753,Sarjapur,Bengaluru,Housing.com,https://housing.com/buy/9837004,3.04,1,108.36
Mantri Megapolis,4 BHK,24015705,80205,2292,10042,Sarjapur,Bengaluru,Housing.com,https://housing.com/buy/6375813,4.01,1,79.12
Adarsh Premia,3 BHK,11197572,45704,1121,10293,Sarjapur,Bengaluru,MagicBricks,https://www.magicbricks.com/property/5750459,4.9,1,81.1
Godrej Exotica,1 BHK,5448992,18827,415,13063,Sarjapur,Bengaluru,MagicBricks,https://www.magicbricks.com/property/9922665,4.15,1,102.92
Salarpuria Habitat,2 BHK,9857069,30360,841,11420,Sarjapur,Bengaluru,Housing.com,https://housing.com/buy/2278085,3.7,1,89.98
Tata Grandeur,3 BHK,20173607,59410,1608,12577,Sarjapur,Bengaluru,99acres,https://www.99acres.com/property/8451344,3.53,1,99.09
Brigade City,2 BHK,9404681,37874,867,10810,Sarjapur,Bengaluru,99acres,https://www.99acres.com/property/3829269,4.83,1,85.17
Puravankara Phase 3,4 BHK,35909357,126506,2491,14939,Sarjapur,Bengaluru,NoBroker,https://www.nobroker.in/property/4939569,4.23,1,117.7
Mantri Emerald,3 BHK,18857506,58757,1881,10491,Sarjapur,Bengaluru,MagicBricks,https://www.magicbricks.com/property/966709,3.74,1,82.66
Mahindra Serenity,3 BHK,14763511,53391,1829,8435,Sarjapur,Bengaluru,MagicBricks,https://www.magicbricks.com/property/7520119,4.34,3,66.46
Mahindra Serenity,3 BHK,14763511,53391,1829,8435,Sarjapur,Bengaluru,NoBroker,https://www.nobroker.in/property/8934874,4.34,3,66.46
Mahindra Serenity,3 BHK,14763511,53391,1829,8435,Sarjapur,Bengaluru,99acres,https://www.99acres.com/property/6120446,4.34,3,66.46
Assetz Phase 1,2 BHK,11536511,40910,833,14526,Hebbal,Bengaluru,MagicBricks,https://www.magicbricks.com/property/6784812,4.26,1,114.45
Mahindra Bliss,2 BHK,10151610,31800,883,11159,Hebbal,Bengaluru,99acres,https://www.99acres.com/property/8413161,3.76,1,87.92
Godrej Vista,3 BHK,16905237,55863,1235,13307,Hebbal,Bengaluru,99acres,https://www.99acres.com/property/5039400,3.97,1,104.85
